Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u1	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u334	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ChristopherBryant	Bryant, Christopher John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u335	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u336	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnRedwood	Redwood, John Alan	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u337	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u338	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	JohnNicolson	Nicolson, John MacKenzie	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u339	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u340	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	DamianCollins	Collins, Damian Noel Thomas	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u341	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u342	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	BenjaminBradshaw	Bradshaw, Benjamin Peter James	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u343	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u344	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JasonMcCartney	McCartney, Jason	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u345	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u346	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ChristopherFarrelly	Farrelly, Christopher Paul	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u347	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u348	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JulianKnight	Knight, Julian Carlton	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u349	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u350	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	NiaGriffith	Griffith, Nia Rhiannon	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u351	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u352	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	PeterHeatonJones	Heaton-Jones, Peter	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u353	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u354	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	DUP	Democratic Unionist Party	-	Right	NigelDodds	Dodds, Nigel	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u355	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u356	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnHowell	Howell, John Michael	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u357	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u358	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	JohnMcDonnell	McDonnell, John Martin	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u359	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u360	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MatthewWarman	Warman, Matthew Robert	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u361	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u362	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	PC	Plaid Cymru	-	Centre-left to left	DavidEdwards	Edwards, David Jonathan	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u363	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u364	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	StephenPhillips	Phillips, Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u365	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u366	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	DUP	Democratic Unionist Party	-	Right	IanPaisley	Paisley, Ian Richard Kyle	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u367	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u368	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	DUP	Democratic Unionist Party	-	Right	IanPaisley	Paisley, Ian Richard Kyle	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u369	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u370	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	PeterBone	Bone, Peter William	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u371	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u372	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	IanLucas	Lucas, Ian Colin	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u373	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u374	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MatthewOfford	Offord, Matthew James	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u375	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u376	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	DUP	Democratic Unionist Party	-	Right	GavinRobinson	Robinson, Gavin James	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u377	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u378	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MartinVickers	Vickers, Martin John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u379	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u380	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	BarrySheerman	Sheerman, Barry John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u381	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u382	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	EdwardArgar	Argar, Edward John Comport	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u383	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u384	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	DianaJohnson	Johnson, Diana Ruth	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u385	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u386	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	ThomasPursglove	Pursglove, Thomas Christopher John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u387	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u388	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	DUP	Democratic Unionist Party	-	Right	SamuelWilson	Wilson, Samuel	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u389	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u390	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	KevinFoster	Foster, Kevin John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u391	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u392	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JeremyLefroy	Lefroy, Jeremy John Elton	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u393	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JohnWhittingdale	Whittingdale, John Flasby Lawrance	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u394	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	StephenDoughty	Doughty, Stephen John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u395	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Chairperson	MP	notMinister	CON	Conservative	-	Centre-right	JohnBercow	Bercow, John Simon	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u396	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	PaulineLatham	Latham, Pauline Elizabeth	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u397	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	GrahamAllen	Allen, Graham William	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u398	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JamesBerry2	Berry, James Jacob Gilchrist	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u399	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	GrahamAllen	Allen, Graham William	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u400	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	SiobhainMcDonagh	McDonagh, Siobhain Ann	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u401	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	GrahamAllen	Allen, Graham William	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u402	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	DavidAmess	Amess, David Anthony Andrew	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u403	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	StephenPhillips	Phillips, Stephen	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u404	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	DavidAmess	Amess, David Anthony Andrew	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u405	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MadeleineMoon	Moon, Madeleine	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u406	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	RobertBlackman	Blackman, Robert John	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u407	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ValerieVaz	Vaz, Valerie Carol Marian	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u408	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MadeleineMoon	Moon, Madeleine	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u409	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ValerieVaz	Vaz, Valerie Carol Marian	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u410	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SeemaKennedy	Kennedy, Seema Louise Ghiassi	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u411	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	SiobhainMcDonagh	McDonagh, Siobhain Ann	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u412	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	RobertStewart	Stewart, Robert Alexander	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u413	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	SiobhainMcDonagh	McDonagh, Siobhain Ann	F	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u414	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JamesBerry2	Berry, James Jacob Gilchrist	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u415	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	DUP	Democratic Unionist Party	-	Right	RichardShannon	Shannon, Richard James	M	-	
ParlaMint-GB-en_2015-07-16-commons	ParlaMint-GB_2015-07-16-commons.u416	Minutes of the House of Commons, Daily Session 2015-07-16	2015-07-16	Lower house	56	-	2015-07-16	2015-07-16	-	Reference	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	RobertStewart	Stewart, Robert Alexander	M	-	
