Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u1	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u294	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	ConcepCañadellSalvia	Cañadell Salvia, Concep	F	1977	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u295	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u296	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	FrancescXavierEritjaCiuró	Eritja Ciuró, Francesc Xavier	M	1970	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u297	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u298	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	RosaMaríaMedelPérez	Medel Pérez, Rosa María	F	1957	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u299	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u300	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JoséMaríaFigaredoÁlvarezSala	Figaredo Álvarez-Sala, José María	M	1988	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u301	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u302	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JoséMaríaFigaredoÁlvarezSala	Figaredo Álvarez-Sala, José María	M	1988	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u303	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u304	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	JoséMaríaFigaredoÁlvarezSala	Figaredo Álvarez-Sala, José María	M	1988	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u305	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u306	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	ElviraVelascoMorillo	Velasco Morillo, Elvira	F	1968	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u307	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u308	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	ElviraVelascoMorillo	Velasco Morillo, Elvira	F	1968	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u309	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u310	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	ElviraVelascoMorillo	Velasco Morillo, Elvira	F	1968	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u311	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u312	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	ElviraVelascoMorillo	Velasco Morillo, Elvira	F	1968	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u313	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u314	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PsdeG-PSOE	Partido dos Socialistas de Galicia - Partido Socialista Obrero Español	-	-	AnaPrietoNieto	Prieto Nieto, Ana	F	1965	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u315	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u316	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PsdeG-PSOE	Partido dos Socialistas de Galicia - Partido Socialista Obrero Español	-	-	AnaPrietoNieto	Prieto Nieto, Ana	F	1965	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u317	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u318	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Regular	MP	notMinister	PsdeG-PSOE	Partido dos Socialistas de Galicia - Partido Socialista Obrero Español	-	-	AnaPrietoNieto	Prieto Nieto, Ana	F	1965	
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u319	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u320	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u321	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u322	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u323	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u324	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u325	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u326	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u327	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u328	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u329	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u330	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u331	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u332	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u333	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u334	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u335	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u336	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u337	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u338	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u339	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u340	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u341	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u342	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u343	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u344	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u345	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u346	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u347	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u348	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u349	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u350	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u351	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u352	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u353	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u354	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u355	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u356	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u357	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u358	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u359	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u360	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u361	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u362	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u363	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u364	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u365	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u366	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u367	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u368	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u369	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u370	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u371	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u372	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u373	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u374	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u375	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u376	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u377	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2022-07-14-CD220714	ParlaMint-ES_2022-07-14-CD220714.u378	Plenary session 195 (2022-07-14)	2022-07-14	Lower house	Legislatura XIV	Sesión plenaria núm. 195 extraordinaria	-	2022-07-14	-	COVID,War	English	Chairperson	-	-	-	-	-	-	-	-	-	-
